"Header Size"           ,15              
"Model Name"            ,"DL750         "
"Comment"               ,"                                                                                                                                                                "
"BlockNumber"           ,1               
"TraceName"             ,"F_PIEZO       ","DEP_LASE      "
"BlockSize"             ,50050           ,50050           
"VUnit"                 ,"N             ","mm            "
"SampleRate"            ,50000.000000    ,50000.000000    
"HResolution"           ,2.000000e-05    ,2.000000e-05    
"HOffset"               ,-3.000000e-01   ,-3.000000e-01   
"HUnit"                 ,"s             ","s             "
"DisplayPointNo."       ,1               ,1               
"PhaseShift"            ,1               ,1               
"Date"                  ,"2023/11/13    ","2023/11/13    "
"Time"                  ,"13:19:03.65   ","13:19:03.65   "

, 1.4583E+00, 1.1197E+02,
, 8.7500E-01, 1.1207E+02,
, 8.7500E-01, 1.1189E+02,
, 1.4583E+00, 1.1199E+02,
, 1.4583E+00, 1.1201E+02,
, 1.4583E+00, 1.1203E+02,
, 1.4583E+00, 1.1210E+02,
, 5.8333E-01, 1.1190E+02,
, 2.6250E+00, 1.1202E+02,
, 1.4583E+00, 1.1189E+02,
, 1.1667E+00, 1.1203E+02,
, 2.0417E+00, 1.1202E+02,
, 8.7500E-01, 1.1204E+02,
, 2.6250E+00, 1.1207E+02,
, 2.0417E+00, 1.1187E+02,
, 2.9167E-01, 1.1204E+02,
, 5.8333E-01, 1.1191E+02,
, 1.4583E+00, 1.1207E+02,
, 1.4583E+00, 1.1205E+02,
, 1.4583E+00, 1.1204E+02,
, 1.7500E+00, 1.1200E+02,
, 5.8333E-01, 1.1194E+02,
, 1.4583E+00, 1.1204E+02,
, 5.8333E-01, 1.1197E+02,
, 1.1667E+00, 1.1207E+02,
, 1.1667E+00, 1.1205E+02,
, 2.0417E+00, 1.1198E+02,
, 1.4583E+00, 1.1204E+02,
, 1.1667E+00, 1.1192E+02,
, 1.4583E+00, 1.1204E+02,
, 1.4583E+00, 1.1197E+02,
, 2.0417E+00, 1.1204E+02,
, 2.0417E+00, 1.1210E+02,
, 1.1667E+00, 1.1197E+02,
,-5.8333E-01, 1.1205E+02,
, 2.3333E+00, 1.1193E+02,
, 2.3333E+00, 1.1206E+02,
, 1.4583E+00, 1.1203E+02,
, 2.0417E+00, 1.1204E+02,
, 1.1667E+00, 1.1208E+02,
, 1.1667E+00, 1.1189E+02,
, 2.0417E+00, 1.1205E+02,
, 5.8333E-01, 1.1188E+02,
, 2.6250E+00, 1.1206E+02,
, 5.8333E-01, 1.1202E+02,
, 5.8333E-01, 1.1206E+02,
, 1.4583E+00, 1.1203E+02,
, 1.4583E+00, 1.1194E+02,
, 1.4583E+00, 1.1206E+02,
, 1.1667E+00, 1.1191E+02,
, 8.7500E-01, 1.1209E+02,
, 2.0417E+00, 1.1200E+02,
,-1.1667E+00, 1.1204E+02,
, 1.4583E+00, 1.1200E+02,
, 1.4583E+00, 1.1194E+02,
, 1.7500E+00, 1.1204E+02,
, 1.1667E+00, 1.1193E+02,
, 5.8333E-01, 1.1210E+02,
, 0.0000E+00, 1.1206E+02,
, 1.4583E+00, 1.1199E+02,
, 1.4583E+00, 1.1201E+02,
, 1.4583E+00, 1.1192E+02,
, 1.1667E+00, 1.1204E+02,
, 8.7500E-01, 1.1197E+02,
, 1.4583E+00, 1.1209E+02,
, 1.1667E+00, 1.1207E+02,
, 8.7500E-01, 1.1195E+02,
, 1.4583E+00, 1.1206E+02,
, 2.0417E+00, 1.1191E+02,
, 8.7500E-01, 1.1207E+02,
, 5.8333E-01, 1.1198E+02,
, 1.4583E+00, 1.1210E+02,
, 2.0417E+00, 1.1205E+02,
, 1.4583E+00, 1.1192E+02,
, 8.7500E-01, 1.1205E+02,
, 1.4583E+00, 1.1191E+02,
, 1.4583E+00, 1.1209E+02,
, 1.4583E+00, 1.1199E+02,
, 1.4583E+00, 1.1205E+02,
, 1.1667E+00, 1.1201E+02,
, 1.1667E+00, 1.1194E+02,
, 5.8333E-01, 1.1204E+02,
, 1.4583E+00, 1.1193E+02,
, 2.0417E+00, 1.1208E+02,
, 3.2083E+00, 1.1203E+02,
, 1.4583E+00, 1.1204E+02,
, 2.6250E+00, 1.1199E+02,
, 1.1667E+00, 1.1194E+02,
, 3.2083E+00, 1.1206E+02,
, 1.1667E+00, 1.1198E+02,
, 2.0417E+00, 1.1213E+02,
, 1.1667E+00, 1.1201E+02,
, 1.4583E+00, 1.1204E+02,
, 1.4583E+00, 1.1199E+02,
, 1.7500E+00, 1.1192E+02,
, 8.7500E-01, 1.1205E+02,
, 8.7500E-01, 1.1198E+02,
, 8.7500E-01, 1.1209E+02,
, 8.7500E-01, 1.1202E+02,
, 2.3333E+00, 1.1195E+02,
, 5.8333E-01, 1.1204E+02,
, 1.4583E+00, 1.1190E+02,
, 1.4583E+00, 1.1207E+02,
, 1.4583E+00, 1.1201E+02,
, 8.7500E-01, 1.1210E+02,
, 1.4583E+00, 1.1201E+02,
, 1.4583E+00, 1.1193E+02,
, 1.4583E+00, 1.1204E+02,
, 1.4583E+00, 1.1189E+02,
, 5.8333E-01, 1.1210E+02,
, 1.1667E+00, 1.1200E+02,
, 1.4583E+00, 1.1212E+02,
, 2.3333E+00, 1.1199E+02,
, 8.7500E-01, 1.1198E+02,
, 1.4583E+00, 1.1203E+02,
,-2.9167E-01, 1.1195E+02,
, 5.8333E-01, 1.1213E+02,
, 1.4583E+00, 1.1201E+02,
, 2.0417E+00, 1.1207E+02,
, 0.0000E+00, 1.1199E+02,
, 2.0417E+00, 1.1196E+02,
, 8.7500E-01, 1.1204E+02,
, 8.7500E-01, 1.1197E+02,
, 2.3333E+00, 1.1213E+02,
, 1.4583E+00, 1.1202E+02,
,-5.8333E-01, 1.1204E+02,
, 1.1667E+00, 1.1199E+02,
, 2.0417E+00, 1.1194E+02,
, 1.4583E+00, 1.1204E+02,
, 2.9167E+00, 1.1199E+02,
, 8.7500E-01, 1.1210E+02,
, 1.1667E+00, 1.1202E+02,
, 5.8333E-01, 1.1200E+02,
, 2.9167E+00, 1.1199E+02,
, 2.6250E+00, 1.1191E+02,
, 1.4583E+00, 1.1210E+02,
, 5.8333E-01, 1.1199E+02,
, 2.0417E+00, 1.1211E+02,
, 2.9167E-01, 1.1199E+02,
, 1.4583E+00, 1.1198E+02,
, 2.9167E-01, 1.1202E+02,
, 1.1667E+00, 1.1191E+02,
, 2.9167E-01, 1.1213E+02,
, 1.4583E+00, 1.1199E+02,
, 1.4583E+00, 1.1210E+02,
, 1.4583E+00, 1.1196E+02,
, 1.4583E+00, 1.1198E+02,
, 2.0417E+00, 1.1200E+02,
, 2.9167E-01, 1.1194E+02,
, 1.4583E+00, 1.1214E+02,
, 1.4583E+00, 1.1203E+02,
, 0.0000E+00, 1.1210E+02,
, 1.7500E+00, 1.1195E+02,
, 8.7500E-01, 1.1199E+02,
, 2.6250E+00, 1.1202E+02,
, 5.8333E-01, 1.1198E+02,
, 1.4583E+00, 1.1214E+02,
, 5.8333E-01, 1.1203E+02,
, 5.8333E-01, 1.1204E+02,
, 8.7500E-01, 1.1198E+02,
, 5.8333E-01, 1.1196E+02,
, 2.9167E+00, 1.1206E+02,
, 1.4583E+00, 1.1198E+02,
, 1.7500E+00, 1.1212E+02,
, 1.4583E+00, 1.1202E+02,
, 2.6250E+00, 1.1200E+02,
, 1.1667E+00, 1.1201E+02,
, 2.0417E+00, 1.1194E+02,
, 3.2083E+00, 1.1212E+02,
, 1.7500E+00, 1.1198E+02,
, 8.7500E-01, 1.1215E+02,
, 2.9167E+00, 1.1199E+02,
, 2.6250E+00, 1.1202E+02,
, 1.1667E+00, 1.1202E+02,
, 1.4583E+00, 1.1195E+02,
, 2.3333E+00, 1.1212E+02,
, 1.4583E+00, 1.1202E+02,
, 5.8333E-01, 1.1214E+02,
, 1.7500E+00, 1.1194E+02,
, 1.4583E+00, 1.1202E+02,
, 8.7500E-01, 1.1198E+02,
, 5.8333E-01, 1.1199E+02,
, 1.4583E+00, 1.1214E+02,
, 1.4583E+00, 1.1201E+02,
, 1.7500E+00, 1.1211E+02,
, 1.7500E+00, 1.1192E+02,
, 1.1667E+00, 1.1201E+02,
, 8.7500E-01, 1.1202E+02,
, 1.1667E+00, 1.1199E+02,
, 0.0000E+00, 1.1212E+02,
, 1.1667E+00, 1.1204E+02,
, 5.8333E-01, 1.1205E+02,
, 1.1667E+00, 1.1199E+02,
, 1.4583E+00, 1.1195E+02,
, 5.8333E-01, 1.1207E+02,
, 2.0417E+00, 1.1204E+02,
, 1.1667E+00, 1.1217E+02,
, 2.6250E+00, 1.1200E+02,
, 1.7500E+00, 1.1201E+02,
, 2.9167E+00, 1.1201E+02,
, 5.8333E-01, 1.1196E+02,
, 1.4583E+00, 1.1212E+02,
, 0.0000E+00, 1.1201E+02,
, 5.8333E-01, 1.1217E+02,
, 1.1667E+00, 1.1195E+02,
, 1.1667E+00, 1.1204E+02,
, 8.7500E-01, 1.1204E+02,
, 1.4583E+00, 1.1199E+02,
, 1.4583E+00, 1.1214E+02,
, 8.7500E-01, 1.1203E+02,
, 1.1667E+00, 1.1218E+02,
, 1.4583E+00, 1.1196E+02,
, 1.4583E+00, 1.1204E+02,
, 5.8333E-01, 1.1200E+02,
, 5.8333E-01, 1.1202E+02,
, 1.1667E+00, 1.1214E+02,
, 1.1667E+00, 1.1203E+02,
, 1.1667E+00, 1.1208E+02,
, 5.8333E-01, 1.1195E+02,
, 0.0000E+00, 1.1201E+02,
, 1.4583E+00, 1.1200E+02,
, 1.1667E+00, 1.1205E+02,
, 1.4583E+00, 1.1213E+02,
, 1.4583E+00, 1.1203E+02,
, 8.7500E-01, 1.1207E+02,
, 8.7500E-01, 1.1198E+02,
, 1.4583E+00, 1.1198E+02,
, 1.4583E+00, 1.1207E+02,
, 3.2083E+00, 1.1203E+02,
, 5.8333E-01, 1.1216E+02,
, 1.4583E+00, 1.1198E+02,
, 1.4583E+00, 1.1203E+02,
, 1.4583E+00, 1.1197E+02,
, 8.7500E-01, 1.1197E+02,
, 1.4583E+00, 1.1212E+02,
,-2.9167E-01, 1.1204E+02,
, 1.4583E+00, 1.1216E+02,
, 8.7500E-01, 1.1194E+02,
, 1.1667E+00, 1.1205E+02,
, 8.7500E-01, 1.1198E+02,
, 1.1667E+00, 1.1201E+02,
, 1.4583E+00, 1.1212E+02,
, 1.4583E+00, 1.1201E+02,
, 1.1667E+00, 1.1216E+02,
, 1.1667E+00, 1.1193E+02,
, 2.3333E+00, 1.1206E+02,
, 1.7500E+00, 1.1195E+02,
, 1.4583E+00, 1.1203E+02,
, 1.4583E+00, 1.1210E+02,
, 1.4583E+00, 1.1202E+02,
, 0.0000E+00, 1.1211E+02,
, 5.8333E-01, 1.1196E+02,
, 1.4583E+00, 1.1204E+02,
, 2.3333E+00, 1.1201E+02,
, 2.0417E+00, 1.1205E+02,
, 1.4583E+00, 1.1212E+02,
, 1.1667E+00, 1.1201E+02,
, 1.1667E+00, 1.1206E+02,
, 1.4583E+00, 1.1198E+02,
, 1.4583E+00, 1.1200E+02,
, 3.2083E+00, 1.1208E+02,
, 3.5000E+00, 1.1207E+02,
, 5.8333E-01, 1.1214E+02,
, 1.7500E+00, 1.1197E+02,
, 2.0417E+00, 1.1207E+02,
, 2.9167E-01, 1.1196E+02,
, 5.8333E-01, 1.1199E+02,
, 2.0417E+00, 1.1211E+02,
, 2.6250E+00, 1.1204E+02,
, 2.0417E+00, 1.1214E+02,
, 2.0417E+00, 1.1196E+02,
, 1.4583E+00, 1.1207E+02,
, 1.4583E+00, 1.1193E+02,
, 1.4583E+00, 1.1204E+02,
, 1.4583E+00, 1.1211E+02,
, 2.6250E+00, 1.1203E+02,
,-2.9167E-01, 1.1213E+02,
, 2.9167E+00, 1.1193E+02,
, 2.0417E+00, 1.1204E+02,
,-1.4583E+00, 1.1197E+02,
, 3.2083E+00, 1.1207E+02,
, 1.4583E+00, 1.1214E+02,
, 2.0417E+00, 1.1203E+02,
, 8.7500E-01, 1.1211E+02,
, 2.6250E+00, 1.1195E+02,
, 3.2083E+00, 1.1207E+02,
, 1.1667E+00, 1.1201E+02,
, 1.1667E+00, 1.1210E+02,
, 1.7500E+00, 1.1212E+02,
, 1.4583E+00, 1.1203E+02,
, 1.4583E+00, 1.1207E+02,
, 8.7500E-01, 1.1198E+02,
, 1.7500E+00, 1.1203E+02,
, 0.0000E+00, 1.1205E+02,
, 1.1667E+00, 1.1203E+02,
, 1.4583E+00, 1.1213E+02,
, 5.8333E-01, 1.1197E+02,
, 1.4583E+00, 1.1207E+02,
, 1.4583E+00, 1.1195E+02,
,-8.7500E-01, 1.1203E+02,
, 1.1667E+00, 1.1207E+02,
, 2.6250E+00, 1.1205E+02,
, 0.0000E+00, 1.1216E+02,
, 1.4583E+00, 1.1195E+02,
, 1.4583E+00, 1.1209E+02,
, 5.8333E-01, 1.1193E+02,
, 1.1667E+00, 1.1206E+02,
, 5.8333E-01, 1.1209E+02,
, 8.7500E-01, 1.1203E+02,
, 1.4583E+00, 1.1213E+02,
, 5.8333E-01, 1.1194E+02,
, 5.8333E-01, 1.1209E+02,
, 1.7500E+00, 1.1196E+02,
, 8.7500E-01, 1.1207E+02,
, 2.0417E+00, 1.1211E+02,
, 1.4583E+00, 1.1202E+02,
, 1.1667E+00, 1.1207E+02,
, 3.2083E+00, 1.1195E+02,
, 2.3333E+00, 1.1203E+02,
, 1.4583E+00, 1.1199E+02,
, 1.4583E+00, 1.1211E+02,
, 2.0417E+00, 1.1212E+02,
, 2.0417E+00, 1.1198E+02,
, 1.1667E+00, 1.1204E+02,
, 2.6250E+00, 1.1198E+02,
, 1.1667E+00, 1.1203E+02,
, 1.7500E+00, 1.1203E+02,
, 8.7500E-01, 1.1204E+02,
, 1.4583E+00, 1.1212E+02,
, 1.7500E+00, 1.1195E+02,
, 8.7500E-01, 1.1208E+02,
, 1.4583E+00, 1.1194E+02,
, 1.1667E+00, 1.1205E+02,
, 1.1667E+00, 1.1207E+02,
, 2.0417E+00, 1.1204E+02,
, 4.3750E+00, 1.1214E+02,
, 1.4583E+00, 1.1195E+02,
, 5.8333E-01, 1.1208E+02,
, 1.4583E+00, 1.1192E+02,
, 1.4583E+00, 1.1212E+02,
, 1.4583E+00, 1.1207E+02,
,-8.7500E-01, 1.1208E+02,
, 5.8333E-01, 1.1207E+02,
, 1.1667E+00, 1.1194E+02,
, 1.4583E+00, 1.1207E+02,
, 1.1667E+00, 1.1195E+02,
, 2.0417E+00, 1.1211E+02,
, 1.4583E+00, 1.1207E+02,
, 5.8333E-01, 1.1204E+02,
, 5.8333E-01, 1.1207E+02,
, 2.6250E+00, 1.1194E+02,
,-2.9167E-01, 1.1209E+02,
, 2.0417E+00, 1.1200E+02,
, 1.4583E+00, 1.1209E+02,
, 2.0417E+00, 1.1212E+02,
, 5.8333E-01, 1.1199E+02,
, 2.3333E+00, 1.1204E+02,
, 2.0417E+00, 1.1196E+02,
, 1.1667E+00, 1.1202E+02,
, 0.0000E+00, 1.1203E+02,
, 1.1667E+00, 1.1207E+02,
, 1.4583E+00, 1.1209E+02,
, 2.0417E+00, 1.1198E+02,
, 0.0000E+00, 1.1209E+02,
, 1.4583E+00, 1.1191E+02,
, 2.9167E-01, 1.1209E+02,
, 2.0417E+00, 1.1204E+02,
, 2.6250E+00, 1.1205E+02,
, 2.9167E-01, 1.1208E+02,
, 2.9167E-01, 1.1192E+02,
, 1.4583E+00, 1.1207E+02,
, 2.6250E+00, 1.1190E+02,
, 8.7500E-01, 1.1210E+02,
, 1.1667E+00, 1.1204E+02,
, 2.0417E+00, 1.1204E+02,
, 1.4583E+00, 1.1203E+02,
, 1.1667E+00, 1.1192E+02,
,-2.9167E-01, 1.1206E+02,
, 1.4583E+00, 1.1192E+02,
, 1.4583E+00, 1.1212E+02,
, 5.8333E-01, 1.1205E+02,
, 1.1667E+00, 1.1202E+02,
, 5.8333E-01, 1.1203E+02,
, 0.0000E+00, 1.1191E+02,
, 5.8333E-01, 1.1205E+02,
, 1.1667E+00, 1.1197E+02,
, 5.8333E-01, 1.1210E+02,
, 1.1667E+00, 1.1204E+02,
, 5.8333E-01, 1.1201E+02,
, 5.8333E-01, 1.1204E+02,
, 8.7500E-01, 1.1189E+02,
, 2.0417E+00, 1.1205E+02,
, 1.1667E+00, 1.1198E+02,
, 1.4583E+00, 1.1207E+02,
, 1.7500E+00, 1.1209E+02,
, 5.8333E-01, 1.1194E+02,
, 8.7500E-01, 1.1202E+02,
, 5.8333E-01, 1.1192E+02,
, 1.1667E+00, 1.1203E+02,
,-2.9167E-01, 1.1199E+02,
, 1.1667E+00, 1.1207E+02,
, 1.4583E+00, 1.1205E+02,
, 1.1667E+00, 1.1192E+02,
, 1.1667E+00, 1.1204E+02,
, 1.4583E+00, 1.1188E+02,
, 2.0417E+00, 1.1206E+02,
, 1.4583E+00, 1.1202E+02,
, 0.0000E+00, 1.1206E+02,
, 1.4583E+00, 1.1200E+02,
, 2.0417E+00, 1.1193E+02,
, 2.9167E-01, 1.1204E+02,
, 2.6250E+00, 1.1192E+02,
, 1.4583E+00, 1.1208E+02,
, 1.1667E+00, 1.1202E+02,
, 0.0000E+00, 1.1205E+02,
, 1.1667E+00, 1.1199E+02,
, 1.7500E+00, 1.1194E+02,
, 2.6250E+00, 1.1202E+02,
, 1.4583E+00, 1.1194E+02,
, 1.1667E+00, 1.1209E+02,
, 1.4583E+00, 1.1202E+02,
, 1.4583E+00, 1.1199E+02,
, 2.0417E+00, 1.1202E+02,
, 1.7500E+00, 1.1191E+02,
, 2.6250E+00, 1.1203E+02,
, 1.7500E+00, 1.1198E+02,
, 2.0417E+00, 1.1207E+02,
, 1.7500E+00, 1.1207E+02,
, 1.4583E+00, 1.1194E+02,
, 1.7500E+00, 1.1202E+02,
, 3.2083E+00, 1.1190E+02,
, 2.0417E+00, 1.1208E+02,
, 1.1667E+00, 1.1199E+02,
, 2.0417E+00, 1.1207E+02,
, 2.9167E+00, 1.1204E+02,
, 8.7500E-01, 1.1194E+02,
, 1.4583E+00, 1.1202E+02,
,-2.9167E-01, 1.1192E+02,
, 8.7500E-01, 1.1212E+02,
, 1.4583E+00, 1.1199E+02,
, 8.7500E-01, 1.1209E+02,
, 1.4583E+00, 1.1203E+02,
, 1.7500E+00, 1.1196E+02,
, 1.4583E+00, 1.1203E+02,
, 0.0000E+00, 1.1193E+02,
, 8.7500E-01, 1.1212E+02,
, 1.1667E+00, 1.1197E+02,
, 8.7500E-01, 1.1207E+02,
, 2.0417E+00, 1.1199E+02,
, 5.8333E-01, 1.1194E+02,
,-5.8333E-01, 1.1206E+02,
, 1.4583E+00, 1.1195E+02,
, 5.8333E-01, 1.1212E+02,
, 2.0417E+00, 1.1202E+02,
, 1.4583E+00, 1.1199E+02,
, 1.1667E+00, 1.1203E+02,
, 8.7500E-01, 1.1192E+02,
, 8.7500E-01, 1.1207E+02,
, 1.7500E+00, 1.1201E+02,
, 1.4583E+00, 1.1207E+02,
, 5.8333E-01, 1.1204E+02,
, 2.0417E+00, 1.1195E+02,
, 8.7500E-01, 1.1204E+02,
, 3.5000E+00, 1.1189E+02,
, 1.1667E+00, 1.1210E+02,
, 2.9167E-01, 1.1195E+02,
, 0.0000E+00, 1.1212E+02,
, 1.1667E+00, 1.1200E+02,
, 5.8333E-01, 1.1197E+02,
, 1.1667E+00, 1.1199E+02,
, 1.1667E+00, 1.1193E+02,
, 1.1667E+00, 1.1214E+02,
, 8.7500E-01, 1.1197E+02,
, 2.9167E-01, 1.1207E+02,
, 5.8333E-01, 1.1198E+02,
, 5.8333E-01, 1.1194E+02,
, 8.7500E-01, 1.1201E+02,
, 1.1667E+00, 1.1195E+02,
, 2.6250E+00, 1.1212E+02,
, 2.6250E+00, 1.1201E+02,
, 0.0000E+00, 1.1206E+02,
, 5.8333E-01, 1.1196E+02,
, 5.8333E-01, 1.1198E+02,
, 0.0000E+00, 1.1204E+02,
, 8.7500E-01, 1.1200E+02,
, 5.8333E-01, 1.1213E+02,
, 2.0417E+00, 1.1203E+02,
, 1.4583E+00, 1.1205E+02,
, 2.9167E-01, 1.1197E+02,
, 2.9167E+00, 1.1191E+02,
, 1.1667E+00, 1.1207E+02,
, 1.4583E+00, 1.1198E+02,
, 1.4583E+00, 1.1213E+02,
, 1.1667E+00, 1.1195E+02,
, 1.7500E+00, 1.1198E+02,
, 1.4583E+00, 1.1204E+02,
, 1.4583E+00, 1.1194E+02,
, 8.7500E-01, 1.1209E+02,
, 5.8333E-01, 1.1199E+02,
, 1.4583E+00, 1.1211E+02,
, 1.1667E+00, 1.1198E+02,
, 1.1667E+00, 1.1200E+02,
, 0.0000E+00, 1.1200E+02,
, 8.7500E-01, 1.1197E+02,
, 2.0417E+00, 1.1215E+02,
, 1.1667E+00, 1.1200E+02,
, 1.4583E+00, 1.1211E+02,
, 1.1667E+00, 1.1194E+02,
, 1.1667E+00, 1.1199E+02,
, 1.4583E+00, 1.1201E+02,
, 1.4583E+00, 1.1199E+02,
, 1.1667E+00, 1.1213E+02,
, 2.0417E+00, 1.1198E+02,
, 1.1667E+00, 1.1210E+02,
,-5.8333E-01, 1.1196E+02,
, 2.0417E+00, 1.1197E+02,
, 1.7500E+00, 1.1202E+02,
, 1.4583E+00, 1.1201E+02,
, 5.8333E-01, 1.1212E+02,
, 8.7500E-01, 1.1200E+02,
, 1.4583E+00, 1.1202E+02,
, 1.4583E+00, 1.1198E+02,
, 1.1667E+00, 1.1197E+02,
, 2.0417E+00, 1.1207E+02,
, 2.0417E+00, 1.1198E+02,
, 2.0417E+00, 1.1213E+02,
, 2.3333E+00, 1.1198E+02,
, 0.0000E+00, 1.1199E+02,
, 1.7500E+00, 1.1198E+02,
, 2.0417E+00, 1.1194E+02,
, 1.4583E+00, 1.1212E+02,
, 1.1667E+00, 1.1200E+02,
, 5.8333E-01, 1.1215E+02,
, 1.4583E+00, 1.1197E+02,
, 8.7500E-01, 1.1203E+02,
, 8.7500E-01, 1.1198E+02,
, 2.0417E+00, 1.1194E+02,
, 1.1667E+00, 1.1213E+02,
, 1.4583E+00, 1.1198E+02,
, 5.8333E-01, 1.1213E+02,
, 1.7500E+00, 1.1192E+02,
, 1.4583E+00, 1.1203E+02,
, 1.1667E+00, 1.1199E+02,
, 1.7500E+00, 1.1201E+02,
, 1.1667E+00, 1.1212E+02,
,-2.9167E-01, 1.1200E+02,
, 2.6250E+00, 1.1208E+02,
, 1.1667E+00, 1.1196E+02,
, 0.0000E+00, 1.1201E+02,
, 1.4583E+00, 1.1200E+02,
, 8.7500E-01, 1.1202E+02,
, 1.4583E+00, 1.1214E+02,
, 8.7500E-01, 1.1202E+02,
,-1.7500E+00, 1.1203E+02,
, 8.7500E-01, 1.1197E+02,
, 2.9167E-01, 1.1201E+02,
, 5.8333E-01, 1.1204E+02,
, 5.8333E-01, 1.1202E+02,
, 5.8333E-01, 1.1217E+02,
, 2.6250E+00, 1.1197E+02,
, 1.4583E+00, 1.1202E+02,
, 5.8333E-01, 1.1198E+02,
, 1.1667E+00, 1.1197E+02,
,-2.9167E-01, 1.1208E+02,
, 1.7500E+00, 1.1198E+02,
, 5.8333E-01, 1.1217E+02,
, 0.0000E+00, 1.1194E+02,
, 5.8333E-01, 1.1205E+02,
, 1.4583E+00, 1.1196E+02,
, 0.0000E+00, 1.1202E+02,
, 1.4583E+00, 1.1209E+02,
, 2.6250E+00, 1.1200E+02,
, 2.0417E+00, 1.1214E+02,
, 1.4583E+00, 1.1192E+02,
, 8.7500E-01, 1.1206E+02,
, 2.9167E+00, 1.1200E+02,
, 1.4583E+00, 1.1201E+02,
, 1.7500E+00, 1.1212E+02,
, 5.8333E-01, 1.1201E+02,
, 2.3333E+00, 1.1211E+02,
, 1.4583E+00, 1.1196E+02,
, 5.8333E-01, 1.1200E+02,
, 1.7500E+00, 1.1200E+02,
, 1.1667E+00, 1.1203E+02,
, 1.4583E+00, 1.1211E+02,
, 1.7500E+00, 1.1202E+02,
, 1.4583E+00, 1.1205E+02,
, 2.0417E+00, 1.1195E+02,
, 1.1667E+00, 1.1199E+02,
, 5.8333E-01, 1.1205E+02,
, 1.4583E+00, 1.1202E+02,
, 1.4583E+00, 1.1215E+02,
, 1.4583E+00, 1.1195E+02,
, 1.7500E+00, 1.1207E+02,
, 2.0417E+00, 1.1194E+02,
, 5.8333E-01, 1.1203E+02,
, 1.4583E+00, 1.1208E+02,
, 2.0417E+00, 1.1199E+02,
, 1.7500E+00, 1.1217E+02,
, 5.8333E-01, 1.1192E+02,
, 1.4583E+00, 1.1208E+02,
, 1.4583E+00, 1.1194E+02,
, 0.0000E+00, 1.1202E+02,
, 5.8333E-01, 1.1212E+02,
, 1.1667E+00, 1.1202E+02,
, 1.4583E+00, 1.1214E+02,
, 1.4583E+00, 1.1192E+02,
, 2.0417E+00, 1.1206E+02,
, 5.8333E-01, 1.1193E+02,
, 1.1667E+00, 1.1207E+02,
, 2.6250E+00, 1.1212E+02,
, 0.0000E+00, 1.1204E+02,
, 5.8333E-01, 1.1208E+02,
, 5.8333E-01, 1.1198E+02,
, 1.4583E+00, 1.1205E+02,
, 8.7500E-01, 1.1202E+02,
, 1.1667E+00, 1.1204E+02,
, 5.8333E-01, 1.1214E+02,
, 1.7500E+00, 1.1198E+02,
, 1.1667E+00, 1.1211E+02,
, 0.0000E+00, 1.1196E+02,
, 2.9167E+00, 1.1201E+02,
, 1.4583E+00, 1.1208E+02,
, 1.4583E+00, 1.1206E+02,
, 1.7500E+00, 1.1216E+02,
, 2.9167E-01, 1.1194E+02,
, 8.7500E-01, 1.1211E+02,
, 5.8333E-01, 1.1195E+02,
, 8.7500E-01, 1.1203E+02,
, 8.7500E-01, 1.1212E+02,
, 1.1667E+00, 1.1202E+02,
, 1.4583E+00, 1.1215E+02,
, 8.7500E-01, 1.1192E+02,
,-2.9167E-01, 1.1209E+02,
, 5.8333E-01, 1.1197E+02,
, 1.1667E+00, 1.1208E+02,
, 1.1667E+00, 1.1210E+02,
, 1.4583E+00, 1.1204E+02,
, 1.4583E+00, 1.1214E+02,
, 5.8333E-01, 1.1193E+02,
, 1.4583E+00, 1.1206E+02,
, 0.0000E+00, 1.1194E+02,
, 1.7500E+00, 1.1209E+02,
, 1.1667E+00, 1.1210E+02,
, 2.6250E+00, 1.1204E+02,
, 1.4583E+00, 1.1207E+02,
, 1.1667E+00, 1.1196E+02,
, 5.8333E-01, 1.1207E+02,
,-2.9167E-01, 1.1200E+02,
, 1.4583E+00, 1.1211E+02,
, 1.4583E+00, 1.1211E+02,
, 8.7500E-01, 1.1203E+02,
, 1.4583E+00, 1.1207E+02,
, 1.1667E+00, 1.1193E+02,
, 1.7500E+00, 1.1204E+02,
, 2.9167E-01, 1.1205E+02,
, 2.3333E+00, 1.1206E+02,
, 1.7500E+00, 1.1213E+02,
, 2.0417E+00, 1.1194E+02,
, 5.8333E-01, 1.1211E+02,
, 1.4583E+00, 1.1192E+02,
, 1.4583E+00, 1.1206E+02,
, 1.1667E+00, 1.1207E+02,
, 1.4583E+00, 1.1207E+02,
, 8.7500E-01, 1.1212E+02,
, 1.7500E+00, 1.1195E+02,
, 2.0417E+00, 1.1209E+02,
, 1.4583E+00, 1.1192E+02,
, 1.4583E+00, 1.1209E+02,
, 1.4583E+00, 1.1209E+02,
, 8.7500E-01, 1.1206E+02,
, 5.8333E-01, 1.1207E+02,
, 5.8333E-01, 1.1194E+02,
, 1.7500E+00, 1.1205E+02,
, 8.7500E-01, 1.1195E+02,
,-2.9167E-01, 1.1209E+02,
, 1.4583E+00, 1.1209E+02,
, 1.4583E+00, 1.1206E+02,
,-5.8333E-01, 1.1207E+02,
, 1.1667E+00, 1.1195E+02,
, 5.8333E-01, 1.1207E+02,
, 5.8333E-01, 1.1197E+02,
, 8.7500E-01, 1.1212E+02,
